Username,Date,Rating
avcs,2024/0/14,2350
avcs,2024/0/16,2380
avcs,2024/0/20,2396
avcs,2024/0/21,2367
avcs,2024/0/24,2430
avcs,2024/0/25,2433
avcs,2024/0/26,2451
avcs,2024/0/27,2468
avcs,2024/0/29,2469
avcs,2024/0/30,2470
avcs,2024/0/31,2464
avcs,2024/1/1,2454
avcs,2024/1/2,2447
avcs,2024/1/3,2438
avcs,2024/1/6,2429
avcs,2024/1/9,2397
avcs,2024/0/23,2395
avcs,2024/0/24,2371
avcs,2024/0/25,2392
avcs,2024/0/30,2427
avcs,2024/0/16,2343
avcs,2024/0/23,2354
avcs,2024/0/24,2365
avcs,2024/0/29,2370
avcs,2024/0/31,2368
avcs,2024/1/1,2356
avcs,2024/1/2,2366
avcs,2024/1/6,2353
avcs,2024/1/8,2340
avcs,2024/1/9,2358
avcs,2024/0/16,2904
avcs,2024/0/17,2906
avcs,2024/0/18,2852
avcs,2024/0/19,2802
avcs,2024/0/21,2795
avcs,2024/0/22,2824
avcs,2024/0/23,2801
avcs,2024/0/24,2829
avcs,2024/0/25,2861
avcs,2024/0/27,2878
avcs,2024/0/29,2868
avcs,2024/0/30,2973
avcs,2024/0/31,2954
avcs,2024/1/1,2956
avcs,2024/1/2,2932
avcs,2024/1/3,2856
avcs,2024/1/5,2889
avcs,2024/1/6,2926
avcs,2024/1/8,2873
avcs,2024/1/9,2915
avcs,2024/1/10,2882
Chlorofluorocarbons,2024/0/14,2616
Chlorofluorocarbons,2024/0/16,2661
Chlorofluorocarbons,2024/0/17,2570
Chlorofluorocarbons,2024/0/19,2493
Chlorofluorocarbons,2024/0/25,2506
Chlorofluorocarbons,2024/0/26,2563
Chlorofluorocarbons,2024/0/28,2541
Chlorofluorocarbons,2024/0/31,2564
Chlorofluorocarbons,2024/1/5,2521
Chlorofluorocarbons,2024/1/8,2392
Chlorofluorocarbons,2024/0/13,2293
Chlorofluorocarbons,2024/0/18,2312
Chlorofluorocarbons,2024/0/23,2322
Chlorofluorocarbons,2024/0/27,2301
Chlorofluorocarbons,2024/0/28,2313
Chlorofluorocarbons,2024/0/30,2323
Chlorofluorocarbons,2024/0/31,2335
Chlorofluorocarbons,2024/1/1,2347
Chlorofluorocarbons,2024/1/5,2347
Chlorofluorocarbons,2024/1/6,2363
Chlorofluorocarbons,2024/1/7,2356
repeat_42b,2024/0/17,2198
repeat_42b,2024/0/18,2184
repeat_42b,2024/0/19,2190
repeat_42b,2024/0/20,2195
repeat_42b,2024/0/21,2209
repeat_42b,2024/0/22,2206
repeat_42b,2024/0/23,2204
repeat_42b,2024/0/24,2207
repeat_42b,2024/0/26,2208
repeat_42b,2024/1/2,2209
repeat_42b,2024/1/3,2203
repeat_42b,2024/1/5,2207
repeat_42b,2024/1/8,2222
repeat_42b,2024/1/10,2227
repeat_42b,2024/0/16,2290
repeat_42b,2024/0/17,2283
repeat_42b,2024/0/18,2297
repeat_42b,2024/0/21,2303
repeat_42b,2024/0/22,2303
repeat_42b,2024/0/27,2309
repeat_42b,2024/1/1,2302
repeat_42b,2024/1/2,2301
repeat_42b,2024/1/4,2288
repeat_42b,2024/1/5,2281
repeat_42b,2024/1/8,2287
repeat_42b,2024/0/14,2371
repeat_42b,2024/0/18,2368
repeat_42b,2024/0/19,2361
repeat_42b,2024/0/20,2355
repeat_42b,2024/0/21,2352
repeat_42b,2024/0/22,2359
repeat_42b,2024/0/24,2349
repeat_42b,2024/0/26,2353
repeat_42b,2024/0/27,2362
repeat_42b,2024/0/30,2395
repeat_42b,2024/0/31,2402
repeat_42b,2024/1/1,2396
repeat_42b,2024/1/2,2385
repeat_42b,2024/1/3,2384
repeat_42b,2024/1/4,2382
repeat_42b,2024/1/5,2376
repeat_42b,2024/1/8,2386
repeat_42b,2024/1/10,2386
repeat_42b,2024/0/18,2355
repeat_42b,2024/0/19,2346
repeat_42b,2024/0/23,2333
repeat_42b,2024/0/24,2342
repeat_42b,2024/0/26,2339
repeat_42b,2024/0/27,2338
repeat_42b,2024/0/28,2337
repeat_42b,2024/0/30,2333
repeat_42b,2024/1/2,2339
repeat_42b,2024/1/7,2352
repeat_42b,2024/0/14,2124
repeat_42b,2024/0/30,2180
repeat_42b,2024/0/19,1473
Moussardraser,2024/0/18,2252
Moussardraser,2024/0/14,2323
Moussardraser,2024/0/17,2330
Moussardraser,2024/0/18,2333
Moussardraser,2024/0/22,2338
Moussardraser,2024/0/24,2347
Moussardraser,2024/0/25,2340
Moussardraser,2024/1/6,2372
Moussardraser,2024/1/7,2365
Moussardraser,2024/1/9,2371
Moussardraser,2024/0/13,2490
Moussardraser,2024/0/14,2486
Moussardraser,2024/0/15,2494
Moussardraser,2024/0/16,2500
Moussardraser,2024/0/16,2279
Moussardraser,2024/0/18,2279
Moussardraser,2024/0/19,2300
Moussardraser,2024/0/20,2313
Moussardraser,2024/0/22,2319
Moussardraser,2024/0/23,2320
Moussardraser,2024/0/24,2340
Moussardraser,2024/0/25,2345
Moussardraser,2024/1/5,2351
Moussardraser,2024/0/13,1955
Moussardraser,2024/0/14,1983
Moussardraser,2024/1/6,2014
NeSuBaMu,2024/0/13,2155
NeSuBaMu,2024/0/14,2160
NeSuBaMu,2024/0/27,2168
NeSuBaMu,2024/0/28,2159
NeSuBaMu,2024/0/30,2164
NeSuBaMu,2024/1/4,2169
NeSuBaMu,2024/0/15,2160
NeSuBaMu,2024/0/22,2201
NeSuBaMu,2024/0/29,2213
NeSuBaMu,2024/0/26,2320
NeSuBaMu,2024/1/2,2332
NeSuBaMu,2024/1/9,2344
itzManpreeth,2024/0/18,2165
itzManpreeth,2024/0/24,2168
itzManpreeth,2024/0/26,2168
itzManpreeth,2024/1/5,2117
itzManpreeth,2024/1/10,2110
itzManpreeth,2024/0/25,2273
itzManpreeth,2024/1/5,2283
itzManpreeth,2024/0/26,2418
itzManpreeth,2024/1/7,2435
itzManpreeth,2024/0/16,2366
itzManpreeth,2024/0/21,2370
itzManpreeth,2024/0/23,2340
itzManpreeth,2024/0/24,2351
itzManpreeth,2024/0/25,2354
itzManpreeth,2024/0/26,2361
itzManpreeth,2024/0/27,2348
itzManpreeth,2024/0/28,2351
itzManpreeth,2024/0/29,2351
itzManpreeth,2024/0/30,2352
itzManpreeth,2024/0/31,2330
itzManpreeth,2024/1/4,2332
itzManpreeth,2024/1/6,2325
itzManpreeth,2024/1/10,2343
itzManpreeth,2024/0/13,1654
itzManpreeth,2024/0/21,1374
itzManpreeth,2024/0/27,1491
itzManpreeth,2024/1/3,1414
itzManpreeth,2024/1/10,1498
itzManpreeth,2024/0/19,2376
itzManpreeth,2024/0/21,1829
Truemasterme,2024/0/29,2576
Truemasterme,2024/1/2,2574
Truemasterme,2024/1/4,2605
Truemasterme,2024/1/6,2612
Truemasterme,2024/0/13,2384
Truemasterme,2024/0/14,2353
Truemasterme,2024/0/15,2360
Truemasterme,2024/0/17,2329
Truemasterme,2024/0/18,2348
Truemasterme,2024/0/28,2358
Truemasterme,2024/0/29,2360
Truemasterme,2024/0/30,2365
Truemasterme,2024/0/31,2379
Truemasterme,2024/1/3,2334
Truemasterme,2024/1/4,2349
Truemasterme,2024/1/8,2389
Truemasterme,2024/1/9,2404
Truemasterme,2024/1/10,2401
Truemasterme,2024/0/14,2393
Truemasterme,2024/0/15,2427
Truemasterme,2024/0/31,2437
Truemasterme,2024/0/13,2378
Truemasterme,2024/0/19,2375
Truemasterme,2024/0/29,2351
Truemasterme,2024/1/7,2357
Truemasterme,2024/1/9,2343
Tempest_Dragon,2024/0/13,2405
Tempest_Dragon,2024/0/15,2382
Tempest_Dragon,2024/0/17,2390
Tempest_Dragon,2024/0/20,2402
Tempest_Dragon,2024/0/21,2409
Tempest_Dragon,2024/0/29,2426
Tempest_Dragon,2024/0/30,2439
Tempest_Dragon,2024/0/31,2460
Tempest_Dragon,2024/1/2,2461
Tempest_Dragon,2024/1/3,2470
Tempest_Dragon,2024/1/5,2422
Tempest_Dragon,2024/1/6,2423
Tempest_Dragon,2024/1/7,2426
Tempest_Dragon,2024/1/10,2456
Tempest_Dragon,2024/1/11,2511
Tempest_Dragon,2024/0/13,2325
Tempest_Dragon,2024/0/14,2320
Tempest_Dragon,2024/0/16,2324
Tempest_Dragon,2024/0/17,2304
Tempest_Dragon,2024/0/20,2403
Tempest_Dragon,2024/0/21,2408
Tempest_Dragon,2024/0/22,2418
Tempest_Dragon,2024/0/29,2420
Tempest_Dragon,2024/0/30,2422
Tempest_Dragon,2024/0/31,2422
Tempest_Dragon,2024/1/4,2431
Tempest_Dragon,2024/1/6,2444
Tempest_Dragon,2024/1/7,2444
Tempest_Dragon,2024/0/13,2428
Tempest_Dragon,2024/0/14,2424
Tempest_Dragon,2024/0/15,2415
Tempest_Dragon,2024/0/16,2429
Tempest_Dragon,2024/0/17,2437
Tempest_Dragon,2024/0/18,2453
Tempest_Dragon,2024/0/20,2464
Tempest_Dragon,2024/1/1,2464
Tempest_Dragon,2024/1/8,2516
Tempest_Dragon,2024/1/10,2526
Tempest_Dragon,2024/0/13,2279
Tempest_Dragon,2024/0/19,2283
Tempest_Dragon,2024/0/20,2290
Tempest_Dragon,2024/0/24,2291
Tempest_Dragon,2024/0/31,2293
Tempest_Dragon,2024/1/2,2291
Tempest_Dragon,2024/1/9,2335
Tempest_Dragon,2024/1/10,2342
Tempest_Dragon,2024/0/13,2707
Tempest_Dragon,2024/0/14,2707
Tempest_Dragon,2024/0/30,1825
Tempest_Dragon,2024/0/31,1829
Tempest_Dragon,2024/1/2,1845
Tempest_Dragon,2024/1/3,1849
Tempest_Dragon,2024/1/6,1855
Tempest_Dragon,2024/1/7,1880
chessmount,2024/0/13,2192
chessmount,2024/0/18,2215
chessmount,2024/0/21,2261
chessmount,2024/1/4,2241
chessmount,2024/0/13,2349
chessmount,2024/0/16,2353
chessmount,2024/0/17,2404
chessmount,2024/0/19,2401
chessmount,2024/0/28,2409
chessmount,2024/1/4,2367
chessmount,2024/0/17,2462
chessmount,2024/0/18,2462
chessmount,2024/0/19,2466
chessmount,2024/1/4,2479
chessmount,2024/1/10,2482
chessmount,2024/1/11,2471
chessmount,2024/0/13,2319
chessmount,2024/0/17,2312
chessmount,2024/0/18,2321
chessmount,2024/0/19,2324
chessmount,2024/0/28,2312
chessmount,2024/1/4,2317
chessmount,2024/1/10,2329
chessmount,2024/1/11,2338
chessmount,2024/0/18,2318
chessmount,2024/0/20,2319
chessmount,2024/1/4,2390
chessmount,2024/0/18,1805
Super_BrainPower,2024/1/10,2245
Super_BrainPower,2024/0/29,2237
Super_BrainPower,2024/0/17,2422
Super_BrainPower,2024/0/27,2436
Super_BrainPower,2024/0/13,2317
Super_BrainPower,2024/0/18,2335
Super_BrainPower,2024/0/19,2341
Super_BrainPower,2024/0/20,2349
Super_BrainPower,2024/0/21,2356
Super_BrainPower,2024/0/22,2351
Super_BrainPower,2024/0/23,2363
Super_BrainPower,2024/0/24,2367
Super_BrainPower,2024/0/25,2345
Super_BrainPower,2024/0/28,2348
Super_BrainPower,2024/0/29,2352
Super_BrainPower,2024/0/30,2344
Super_BrainPower,2024/1/2,2334
Super_BrainPower,2024/1/5,2326
Super_BrainPower,2024/1/6,2322
Super_BrainPower,2024/1/7,2329
Super_BrainPower,2024/1/11,2336
Super_BrainPower,2024/0/13,2662
Super_BrainPower,2024/0/15,2687
Super_BrainPower,2024/0/17,2660
Super_BrainPower,2024/0/18,2661
Super_BrainPower,2024/0/20,2662
Super_BrainPower,2024/0/22,2646
Super_BrainPower,2024/0/23,2651
Super_BrainPower,2024/0/27,2651
Super_BrainPower,2024/0/29,2673
Super_BrainPower,2024/0/30,2668
Super_BrainPower,2024/0/31,2654
Super_BrainPower,2024/1/11,2640
robscat,2024/0/13,1904
robscat,2024/0/17,1909
robscat,2024/0/20,1912
robscat,2024/0/22,1891
robscat,2024/0/30,1894
robscat,2024/1/6,1895
robscat,2024/1/7,1900
robscat,2024/1/11,1903
robscat,2024/0/15,1975
robscat,2024/0/16,1976
robscat,2024/0/20,1987
robscat,2024/0/21,1995
robscat,2024/0/22,2000
robscat,2024/1/6,2028
robscat,2024/1/9,2030
robscat,2024/0/16,2341
robscat,2024/0/21,2350
robscat,2024/0/27,2332
robscat,2024/1/6,2332
robscat,2024/1/7,2334
robscat,2024/1/11,2336
robscat,2024/0/20,1636
robscat,2024/0/21,1635
robscat,2024/0/23,1642
robscat,2024/0/14,1804
robscat,2024/0/21,1811
robscat,2024/0/22,1803
robscat,2024/0/23,2245
robscat,2024/0/24,2253
robscat,2024/0/27,2257
robscat,2024/1/6,2265
shaheus,2024/0/14,2315
shaheus,2024/0/15,2329
shaheus,2024/0/16,2327
shaheus,2024/0/17,2297
shaheus,2024/0/18,2283
shaheus,2024/0/19,2277
shaheus,2024/0/22,2266
shaheus,2024/0/23,2269
shaheus,2024/0/24,2260
shaheus,2024/0/25,2273
shaheus,2024/0/28,2277
shaheus,2024/0/29,2324
shaheus,2024/0/15,2370
shaheus,2024/0/15,2351
shaheus,2024/0/18,2336
shaheus,2024/0/25,2325
shaheus,2024/0/30,2333
shaheus,2024/0/31,2337
shaheus,2024/1/1,2334
shaheus,2024/1/5,2340
shaheus,2024/1/6,2327
shaheus,2024/1/7,2331
shaheus,2024/1/8,2310
shaheus,2024/0/19,2334
shaheus,2024/0/26,2331
shaheus,2024/1/2,2345
shaheus,2024/1/9,2335
shaheus,2024/0/21,2436
shaheus,2024/0/28,2499
shaheus,2024/1/8,2499
HandKnit,2024/0/16,2450
HandKnit,2024/0/19,2455
HandKnit,2024/0/21,2450
HandKnit,2024/1/4,2449
HandKnit,2024/1/6,2441
HandKnit,2024/0/13,2447
HandKnit,2024/0/15,2436
HandKnit,2024/0/16,2449
HandKnit,2024/0/17,2462
HandKnit,2024/0/18,2456
HandKnit,2024/0/19,2467
HandKnit,2024/0/21,2471
HandKnit,2024/0/22,2477
HandKnit,2024/0/23,2470
HandKnit,2024/0/24,2488
HandKnit,2024/0/25,2488
HandKnit,2024/0/26,2489
HandKnit,2024/0/27,2462
HandKnit,2024/0/28,2452
HandKnit,2024/0/29,2451
HandKnit,2024/0/30,2462
HandKnit,2024/1/1,2462
HandKnit,2024/1/3,2463
HandKnit,2024/1/4,2461
HandKnit,2024/1/5,2470
HandKnit,2024/1/7,2473
HandKnit,2024/1/8,2451
HandKnit,2024/1/9,2456
HandKnit,2024/1/10,2469
HandKnit,2024/1/11,2462
HandKnit,2024/0/24,2505
HandKnit,2024/0/27,2511
HandKnit,2024/0/19,2312
HandKnit,2024/0/22,2318
HandKnit,2024/0/23,2319
HandKnit,2024/0/29,2325
HandKnit,2024/0/30,2321
HandKnit,2024/1/2,2329
HandKnit,2024/1/8,2339
HandKnit,2024/1/10,2334
HandKnit,2024/0/13,2499
HandKnit,2024/0/19,2488
HandKnit,2024/0/21,2452
HandKnit,2024/0/25,2451
HandKnit,2024/0/26,2460
HandKnit,2024/0/28,2472
HandKnit,2024/1/3,2453
HandKnit,2024/1/5,2406
HandKnit,2024/1/10,2444
Mouseblip22,2024/1/8,1796
Mouseblip22,2024/1/10,1853
Mouseblip22,2024/0/17,2479
Mouseblip22,2024/0/18,2483
Mouseblip22,2024/0/20,2485
Mouseblip22,2024/0/21,2496
Mouseblip22,2024/0/23,2494
Mouseblip22,2024/0/24,2500
Mouseblip22,2024/0/25,2508
Mouseblip22,2024/0/27,2525
Mouseblip22,2024/0/28,2528
Mouseblip22,2024/0/30,2534
Mouseblip22,2024/1/1,2509
Mouseblip22,2024/1/4,2510
Mouseblip22,2024/1/5,2507
Mouseblip22,2024/1/6,2520
Mouseblip22,2024/1/7,2525
Mouseblip22,2024/1/8,2531
Mouseblip22,2024/1/10,2555
Mouseblip22,2024/0/27,2280
Mouseblip22,2024/1/9,2323
Mouseblip22,2024/1/10,2334
susmate,2024/0/18,2103
susmate,2024/0/25,2061
susmate,2024/0/14,2227
susmate,2024/0/17,2230
susmate,2024/0/24,2234
susmate,2024/0/31,2222
susmate,2024/0/13,2234
susmate,2024/0/17,2226
susmate,2024/0/23,2227
susmate,2024/0/26,2260
susmate,2024/0/27,2257
susmate,2024/0/28,2277
susmate,2024/0/29,2288
susmate,2024/0/30,2308
susmate,2024/1/1,2313
susmate,2024/1/3,2321
susmate,2024/1/6,2324
susmate,2024/1/7,2361
susmate,2024/1/8,2345
susmate,2024/1/9,2333
susmate,2024/0/17,2609
susmate,2024/0/18,2638
susmate,2024/0/19,2599
susmate,2024/0/25,2587
susmate,2024/0/30,2570
pavaobjazevic,2024/0/13,2320
pavaobjazevic,2024/0/14,2321
pavaobjazevic,2024/0/15,2318
pavaobjazevic,2024/0/17,2310
pavaobjazevic,2024/0/18,2312
pavaobjazevic,2024/0/19,2313
pavaobjazevic,2024/0/20,2299
pavaobjazevic,2024/0/21,2296
pavaobjazevic,2024/0/22,2301
pavaobjazevic,2024/0/23,2302
pavaobjazevic,2024/0/24,2310
pavaobjazevic,2024/0/25,2300
pavaobjazevic,2024/0/26,2301
pavaobjazevic,2024/0/27,2298
pavaobjazevic,2024/0/28,2303
pavaobjazevic,2024/0/30,2304
pavaobjazevic,2024/0/31,2311
pavaobjazevic,2024/1/2,2314
pavaobjazevic,2024/1/3,2317
pavaobjazevic,2024/1/4,2320
pavaobjazevic,2024/1/6,2321
pavaobjazevic,2024/1/7,2321
pavaobjazevic,2024/1/8,2323
pavaobjazevic,2024/1/9,2325
pavaobjazevic,2024/1/10,2332
levatischenko09,2024/0/14,2404
levatischenko09,2024/0/19,2384
levatischenko09,2024/0/20,2371
levatischenko09,2024/0/21,2379
levatischenko09,2024/0/22,2371
levatischenko09,2024/0/23,2371
levatischenko09,2024/0/24,2382
levatischenko09,2024/0/25,2391
levatischenko09,2024/0/26,2357
levatischenko09,2024/0/30,2350
levatischenko09,2024/0/13,2202
levatischenko09,2024/0/14,2206
levatischenko09,2024/0/15,2221
levatischenko09,2024/0/16,2212
levatischenko09,2024/0/20,2216
levatischenko09,2024/0/21,2227
levatischenko09,2024/0/22,2233
levatischenko09,2024/0/24,2238
levatischenko09,2024/0/25,2228
levatischenko09,2024/0/28,2241
levatischenko09,2024/0/29,2241
levatischenko09,2024/0/30,2257
levatischenko09,2024/0/31,2280
levatischenko09,2024/1/1,2255
levatischenko09,2024/1/2,2255
levatischenko09,2024/1/3,2246
levatischenko09,2024/1/4,2234
levatischenko09,2024/1/6,2243
levatischenko09,2024/1/7,2250
levatischenko09,2024/1/8,2238
levatischenko09,2024/1/9,2240
levatischenko09,2024/1/10,2240
levatischenko09,2024/0/13,2280
levatischenko09,2024/0/14,2286
levatischenko09,2024/0/18,2306
levatischenko09,2024/0/19,2308
levatischenko09,2024/0/20,2318
levatischenko09,2024/0/22,2327
levatischenko09,2024/0/23,2333
levatischenko09,2024/0/24,2331
levatischenko09,2024/0/30,2323
levatischenko09,2024/1/1,2322
levatischenko09,2024/1/2,2313
levatischenko09,2024/1/6,2320
levatischenko09,2024/1/8,2327
levatischenko09,2024/1/9,2318
levatischenko09,2024/1/10,2323
levatischenko09,2024/0/24,2315
levatischenko09,2024/0/27,2292
levatischenko09,2024/1/4,2311
levatischenko09,2024/1/5,2302
levatischenko09,2024/1/7,2319
levatischenko09,2024/1/8,2329
levatischenko09,2024/1/10,2332
levatischenko09,2024/1/10,1930
levatischenko09,2024/1/3,880
levatischenko09,2024/1/4,1705
levatischenko09,2024/0/13,2300
levatischenko09,2024/0/14,2302
levatischenko09,2024/0/23,2265
levatischenko09,2024/0/30,2287
levatischenko09,2024/0/13,1949
levatischenko09,2024/0/14,2017
levatischenko09,2024/0/15,2005
levatischenko09,2024/0/16,2010
levatischenko09,2024/0/17,2013
levatischenko09,2024/0/18,2012
levatischenko09,2024/0/19,2024
levatischenko09,2024/0/23,2030
levatischenko09,2024/0/24,2045
levatischenko09,2024/0/25,1991
levatischenko09,2024/0/26,1974
levatischenko09,2024/0/29,1982
levatischenko09,2024/0/30,2033
levatischenko09,2024/0/31,1990
levatischenko09,2024/1/1,2006
levatischenko09,2024/1/2,1994
levatischenko09,2024/1/3,2004
levatischenko09,2024/1/4,2044
levatischenko09,2024/1/5,2008
levatischenko09,2024/1/6,2013
levatischenko09,2024/1/7,2029
levatischenko09,2024/1/8,1953
levatischenko09,2024/1/9,1941
levatischenko09,2024/1/10,1965
levatischenko09,2024/1/11,1953
Cizar,2024/1/5,2039
Cizar,2024/0/20,2215
Cizar,2024/0/21,2215
Cizar,2024/0/23,2222
Cizar,2024/0/24,2211
Cizar,2024/0/25,2198
Cizar,2024/0/26,2185
Cizar,2024/0/27,2175
Cizar,2024/0/28,2186
Cizar,2024/0/29,2165
Cizar,2024/1/5,2162
Cizar,2024/1/6,2167
Cizar,2024/1/8,2137
Cizar,2024/0/15,2278
Cizar,2024/0/16,2292
Cizar,2024/0/17,2288
Cizar,2024/0/18,2293
Cizar,2024/0/19,2301
Cizar,2024/0/24,2307
Cizar,2024/1/1,2308
Cizar,2024/1/3,2310
Cizar,2024/1/4,2315
Cizar,2024/1/6,2320
Cizar,2024/1/7,2321
Cizar,2024/1/10,2325
Cizar,2024/1/11,2327
Cizar,2024/0/14,2479
Cizar,2024/0/15,2480
Cizar,2024/0/18,2482
Cizar,2024/0/19,2485
Cizar,2024/0/20,2488
Cizar,2024/0/21,2489
Cizar,2024/0/22,2490
Cizar,2024/0/23,2493
Cizar,2024/0/24,2461
Cizar,2024/0/26,2461
Cizar,2024/0/28,2472
Cizar,2024/0/29,2474
Cizar,2024/0/31,2520
Cizar,2024/1/1,2521
Cizar,2024/1/2,2526
Cizar,2024/1/3,2518
Cizar,2024/1/5,2520
Cizar,2024/1/7,2520
Cizar,2024/1/8,2521
Cizar,2024/1/9,2522
Cizar,2024/1/11,2523
Soundly,2024/0/15,2204
Soundly,2024/0/17,2207
Soundly,2024/0/18,2209
Soundly,2024/0/20,2202
Soundly,2024/0/21,2204
Soundly,2024/0/23,2210
Soundly,2024/0/24,2212
Soundly,2024/0/25,2199
Soundly,2024/0/26,2207
Soundly,2024/0/27,2212
Soundly,2024/0/28,2219
Soundly,2024/0/30,2230
Soundly,2024/0/31,2233
Soundly,2024/1/6,2223
Soundly,2024/1/8,2230
Soundly,2024/1/9,2229
Soundly,2024/1/10,2233
Soundly,2024/0/13,2259
Soundly,2024/0/14,2281
Soundly,2024/0/17,2292
Soundly,2024/0/19,2317
Soundly,2024/0/20,2332
Soundly,2024/0/21,2329
Soundly,2024/0/23,2338
Soundly,2024/0/26,2333
Soundly,2024/0/28,2328
Soundly,2024/0/31,2342
Soundly,2024/1/2,2320
Soundly,2024/1/6,2315
Soundly,2024/1/8,2326
